,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
6802,DAI,BUSD,0.19,292114.58,BSC,,FARM,https://aliendefi.com,2021-07-12,https://aliendefi.com,BSC,D
6803,DAI,BUSD,13302.47,5.40,BSC,5.548038642440334,FARM,https://zeusfarmsdefi.com,2021-07-12,https://zeusfarmsdefi.com,BSC,D
6804,DAI,BUSD,19.31,557.33,BSC,25144.11127391959,FARM,https://www.meatchfinance.com/,2021-07-12,https://www.meatchfinance.com/,BSC,D
6805,DAI,BUSD,515.46,43.00,BSC,53.686850993501764,FARM,https://www.carnageswap.net,2021-07-12,https://www.carnageswap.net,BSC,D
6806,DAI,BUSD,2.30,532.86,BSC,19735.90159472669,FARM,https://www.faxe.farmwiki.xyz,2021-07-12,https://www.faxe.farmwiki.xyz,BSC,D
6807,DAI,BUSD,2.09,1209.40,BSC,14696491.594260087,FARM,https://www.halvar.farmwiki.xyz,2021-07-12,https://www.halvar.farmwiki.xyz,BSC,D
6808,DAI,BUSD,1726.33,157.89,BSC,383.3132703707346,FARM,https://app.seedmoneyfinance.com,2021-07-12,https://app.seedmoneyfinance.com,BSC,C
6809,DAI,BUSD,39.21,1555.81,BSC,413769491.50964034,FARM,https://app.seedmoneyfinance.com,2021-07-12,https://app.seedmoneyfinance.com,BSC,C
6810,DAI,BUSD,11076.34,23.99,BSC,27.102186640937,FARM,https://www.frozencake.finance,2021-07-12,https://www.frozencake.finance,BSC,C
6811,DAI,BUSD,444.16,100.00,BSC,171.45674820219728,FARM,https://tomahawk.farm/,2021-07-12,https://tomahawk.farm/,BSC,D
6812,DAI,BUSD,3916.25,24.55,BSC,27.815479953394085,FARM,https://supermanion.com,2021-07-12,https://supermanion.com,BSC,D
6813,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://berlin.worldswap.finance,2021-07-12,https://berlin.worldswap.finance,BSC,D
6814,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://fusionfinance.farm/,2021-07-12,https://fusionfinance.farm/,BSC,C
6815,DAI,BUSD,693.22,64.29,BSC,90.09133318186677,FARM,https://nu.parthenon.finance,2021-07-12,https://nu.parthenon.finance,BSC,D
6816,DAI,BUSD,1322.89,53.64,BSC,70.91672130030369,FARM,https://app.rasta.finance,2021-07-12,https://app.rasta.finance,BSC,D
6817,DAI,BUSD,45.97,2085.16,BSC,64049533060.56589,FARM,https://www.blueballs.finance,2021-07-12,https://www.blueballs.finance,BSC,D
6818,DAI,BUSD,34199.63,118.68,BSC,227.0277121856155,FARM,https://seleniumswap.com,2021-07-12,https://seleniumswap.com,BSC,C
6819,DAI,BUSD,143.99,321.29,BSC,2350.4131035399805,FARM,https://magicbeans.finance/,2021-07-12,https://magicbeans.finance/,BSC,D
6820,DAI,BUSD,195.53,1327.55,BSC,46036429.760825485,FARM,https://www.symbioteswap.net,2021-07-12,,,
6821,DAI,BUSD,39583.68,61.63,BSC,85.11004050275635,FARM,https://jungleswap.cash,2021-07-12,,,
6822,DAI,BUSD,21099.06,116097.98,BSC,5.733382273090813e+228,FARM,https://www.magmacakefinance.com,2021-07-12,,,
6823,DAI,BUSD,10634.70,832.36,BSC,375125.1536737316,FARM,https://dexterlab.finance,2021-07-12,,,
6824,DAI,BUSD,3765.28,0.00,BSC,0.0,FARM,https://goldfarm.app,2021-07-12,,,
6825,DAI,BUSD,33176.88,22.52,BSC,25.24862249907578,FARM,https://kittyfarms.app/,2021-07-12,,,
6826,DAI,CERBERUS,0.19,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
6827,DAI,COMP,493.57646789999995,0.08538095999999999,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6828,DAI,CORE,522.2613644,0.11961168,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6829,DAI,CVC,48.2331413,0.018682319999999995,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6830,DAI,DEBASE,43147.25,0.00,ETH,0.0,FARM,https://debaseonomics.io/,2021-07-12,https://debaseonomics.io/,ETH,C
6831,DAI,DEC,64694.5347198,1.6502893200000002,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6832,DAI,DONUT,9.3982799,0.0,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6833,DAI,ELK,17184.05,181.32,AVAX,510.25771718570275,FARM,https://elk.finance,2021-07-12,https://elk.finance,AVAX,D
6834,DAI,ELK,46745.79,133.93,MATIC,280.7028019595577,FARM,https://app.elk.finance,2021-07-12,https://app.elk.finance,MATIC,D
6835,DAI,ELK,9777.34,171.53,FANTOM,453.6054694128945,FARM,https://app.elk.finance,2021-07-12,https://app.elk.finance,FANTOM,D
6836,DAI,ETH,14913115.12,0.79,ETH,0.7931201165736201,FARM,https://harvest.finance/,2021-07-12,https://harvest.finance/,ETH,C
6837,DAI,ETH,73079.62,37.31,ETH,45.19528449877737,FARM,https://sakeswap.finance,2021-07-12,https://sakeswap.finance,ETH,C
6838,DAI,ETH,248955.00,19.37,ETH,21.3669750373803,FARM,https://swipe.org/farm,2021-07-12,https://swipe.org/farm,ETH,B
6839,DAI,ETH,85352318.05,711.53,ETH,114821.64023989013,FARM,https://shibaswap.com,2021-07-12,,,
6840,DAI,ETH,224085916.7,14.18,ETH,15.231442450050059,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
6841,DAI,ETH,256859.19,0.00,ETH,0.0,FARM,https://1inch.exchange/#/dao/farming,2021-07-12,https://1inch.exchange/#/dao/farming,ETH,B
6842,DAI,ETH,2671052.29,35.12,MATIC,42.053157112656535,FARM,https://app.wault.finance/polygon,2021-07-12,https://app.wault.finance/polygon,MATIC,B
6843,DAI,ETH,17905.2995583,4.62035064,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6844,DAI,ETH,33896371.7938056,6.4159473600000005,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6845,DAI,ETH,107823637.5924919,5.41270248,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6846,DAI,FTM,3360075.14,64.50,FANTOM,90.49023991744345,FARM,https://spookyswap.finance,2021-07-12,https://spookyswap.finance,FANTOM,B
6847,DAI,FTM,88089.75,224.26,FANTOM,835.3388648690365,FARM,https://ftm.borgswap.exchange,2021-07-12,https://ftm.borgswap.exchange,FANTOM,C
6848,DAI,FTM,88089.75,39.22,FANTOM,47.99220794103989,FARM,https://hyperjump.fi,2021-07-12,https://hyperjump.fi,FANTOM,C
6849,DAI,FTM,122326.19,92.70,FANTOM,152.39492217521914,FARM,https://www.liquiddriver.finance,2021-07-12,https://www.liquiddriver.finance,FANTOM,C
6850,DAI,FTM,3361672.66,5.24,FANTOM,5.379321381524971,FARM,https://frankenstein.finance,2021-07-12,https://frankenstein.finance,FANTOM,F
6851,DAI,FTM,38377.88,49.12,FANTOM,63.37365922498339,FARM,https://waka.finance,2021-07-12,https://waka.finance,FANTOM,F
6852,DAI,FTM,122440.21,305.30,FANTOM,1991.1568524057284,FARM,https://klingftm.borgswap.exchange,2021-07-12,https://klingftm.borgswap.exchange,FANTOM,C
6853,DAI,FTM,17285.77,26.80,FANTOM,30.72185806336045,FARM,https://www.operaswap.finance,2021-07-12,https://www.operaswap.finance,FANTOM,D
6854,DAI,FTM,3366615.64,95.43,FANTOM,159.36201775295893,FARM,https://rediant.finance,2021-07-12,https://rediant.finance,FANTOM,C
6855,DAI,FTM,5965.80,205.40,FANTOM,675.4259099712422,FARM,https://app.spoon.finance,2021-07-12,https://app.spoon.finance,FANTOM,F
6856,DAI,FUSE,715.4499698,0.18391584,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6857,DAI,GARUDA,0.01,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-07-12,https://garudaswap.finance,BSC,D
6858,DAI,HEGIC,1604.0486460000002,0.12210035999999999,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6859,DAI,ICAP,36153.3868254,1.23149448,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6860,DAI,IDLE,19981.2613054,2.7124317599999994,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6861,DAI,ITALIA,0.0,0.0,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6862,DAI,KXUSD,471578.30,41.76,ETH,51.795083732871916,FARM,https://klondike.finance,2021-07-12,https://klondike.finance,ETH,D
6863,DAI,LDO,0.4563905,2.4951861600000003,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6864,DAI,LIME,573.16,129.37,BSC,263.7922287592359,FARM,https://limeswap.io,2021-07-12,https://limeswap.io,BSC,C
6865,DAI,LINK,1979.8033931,0.7666462800000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6866,DAI,LINK,3190.7078277,0.50673264,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6867,DAI,MATIC,38.1311727,0.00782616,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6868,DAI,MEL,65216.26,541.66,BSC,21532.936386116817,FARM,https://caramelswap.finance,2021-07-12,https://caramelswap.finance,BSC,C
6869,DAI,MFT,1805.7512459,0.27345876,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6870,DAI,MORC,2112.50,0.00,ETH,0.0,FARM,https://morph.finance/,2021-07-12,https://morph.finance/,ETH,C
6871,DAI,MORDOR,0.11,0,MATIC,0.0,FARM,https://mordorswap.finance,2021-07-12,https://mordorswap.finance,MATIC,F
6872,DAI,MORT,3393.23,0.00,ETH,0.0,FARM,https://morph.finance/,2021-07-12,https://morph.finance/,ETH,C
6873,DAI,NFTX,48.909545800000004,0.02117676,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6874,DAI,NYAN,511.05,386.41,BSC,4570.211382767363,FARM,https://yieldnyan.com,2021-07-12,https://yieldnyan.com,BSC,F
6875,DAI,OHM,11673387.044107,19.02895812,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6876,DAI,ONC,60635.62,0.00,ETH,0.0,FARM,https://onecash.finance,2021-07-12,https://onecash.finance,ETH,C
6877,DAI,ONS,18367.55,0.00,ETH,0.0,FARM,https://onecash.finance,2021-07-12,https://onecash.finance,ETH,C
6878,DAI,PALM,1187.10,155.28,BSC,370.914489698961,FARM,https://yieldbay.finance,2021-07-12,https://yieldbay.finance,BSC,C
6879,DAI,PALM,5660.09,325.68,BSC,2459.395182366246,FARM,https://yieldbay.finance,2021-07-12,https://yieldbay.finance,BSC,C
6880,DAI,PARETO,365.1917242,0.25963991999999997,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6881,DAI,PEFI,640531.40,106.07,AVAX,188.3952553754741,FARM,https://penguinfinance.org,2021-07-12,https://penguinfinance.org,AVAX,D
6882,DAI,PIB,7104.550591499999,0.53351568,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6883,DAI,PIZZA,2450.22,391.81,BSC,4826.529266346329,FARM,https://pizzafinance.app,2021-07-12,https://pizzafinance.app,BSC,D
6884,DAI,PLAY,0.0009448000000000001,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6885,DAI,PNDA,122375.19,5973.11,BSC,1.0586130757073363e+26,FARM,https://farms.pandaswap.xyz,2021-07-12,https://farms.pandaswap.xyz,BSC,C
6886,DAI,PNG,145516.83,38.83,AVAX,47.416776388971215,FARM,https://app.pangolin.exchange/#/png,2021-07-12,https://app.pangolin.exchange/#/png,AVAX,B
6887,DAI,PRPS,43.0808604,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6888,DAI,Qi,281.75,1088.05,BSC,4531796.3867351785,FARM,https://qiswap.finance,2021-07-12,https://qiswap.finance,BSC,C
6889,DAI,RAI,151524.5387829,0.056316960000000006,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6890,DAI,RAIL,34383.5555091,3.90131364,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6891,DAI,RC_COVER_250_DAI_2021_3_31,3.4030987,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6892,DAI,RC_WETH_750_DAI_2021_3_31,5111.8942645,0.4231686,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6893,DAI,RDM,46.9915283,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6894,DAI,RLC,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6895,DAI,SNT,942.5962905,0.15785544,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6896,DAI,SON,252.04,573.79,FANTOM,29586.17314512209,FARM,https://ftm.borgswap.exchange,2021-07-12,https://ftm.borgswap.exchange,FANTOM,C
6897,DAI,SPIRIT,569917.50,146.35,FANTOM,330.8431007736573,FARM,https://app.spiritswap.finance,2021-07-12,https://app.spiritswap.finance,FANTOM,B
6898,DAI,SUSHI,5998.0845574,1.55553912,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6899,DAI,SX,97744.13,0.00,MATIC,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-12,https://quickswap.exchange/#/quick,MATIC,B
6900,DAI,TBIRD,27.16,1654.43,BSC,1064188207.2161748,FARM,https://thunderbird.finance/,2021-07-12,https://thunderbird.finance/,BSC,C
6901,DAI,TOMAHAWK,179.22,1548.95,BSC,387419317.8564005,FARM,https://tomahawk.farm/,2021-07-12,https://tomahawk.farm/,BSC,D
6902,DAI,TRND,1628.9461006,0.42436092,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6903,DAI,TUSD,2.00,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
6904,DAI,UBI,147679.22,74.76,ETH,111.03111889163158,FARM,https://www.proofofhumanity.id,2021-07-12,https://www.proofofhumanity.id,ETH,D
6905,DAI,UBI,69760.4559809,1.1949645599999998,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6906,DAI,UNI,1.444701,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6907,DAI,UNI,32110.819890199997,11.05932876,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6908,DAI,USDC,289411.63,16.66,ETH,18.1236758763494,FARM,https://swipe.org/farm,2021-07-12,https://swipe.org/farm,ETH,B
6909,DAI,USDC,242.02,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
6910,DAI,USDC,1771.48,109.00,BSC,196.9446876847503,FARM,https://werewolf.farm,2021-07-12,https://werewolf.farm,BSC,C
6911,DAI,USDC,0.99,31589.56,BSC,6.878553184203435e+100,FARM,https://antdefi.io,2021-07-12,https://antdefi.io,BSC,C
6912,DAI,USDC,49114.3643229,4.03388964,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6913,DAI,USDC,9885656.402988799,0.38617896,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6914,DAI,USDC,38455510.68,5.69,MATIC,5.854525584978032,FARM,https://quickswap.exchange/#/quick,2021-07-12,https://quickswap.exchange/#/quick,MATIC,B
6915,DAI,USDC,32714.27,12.16,MATIC,12.92794211665138,FARM,https://swap.cometh.io/#/stake,2021-07-12,https://swap.cometh.io/#/stake,MATIC,C
6916,DAI,USDC,32739032.55,6.41,MATIC,6.619301294296331,FARM,https://app.sushi.com,2021-07-12,https://app.sushi.com,MATIC,A
6917,DAI,USDC,176774.96,29.96,MATIC,34.91531618711656,FARM,https://farm.polyzap.finance,2021-07-12,https://farm.polyzap.finance,MATIC,C
6918,DAI,USDC,38480412.61,0,MATIC,0.0,FARM,https://polypanda.finance,2021-07-12,https://polypanda.finance,MATIC,D
6919,DAI,USDC,31712616.20,40.26,MATIC,49.537666730150875,FARM,https://exchange.dfyn.network,2021-07-12,https://exchange.dfyn.network,MATIC,B
6920,DAI,USDC,20701.55,2.44,MATIC,2.4699280303365656,FARM,https://polywolf.finance,2021-07-12,https://polywolf.finance,MATIC,F
6921,DAI,USDC,38480456.41,0.00,MATIC,0.0,FARM,https://polycrab.finance,2021-07-12,https://polycrab.finance,MATIC,D
6922,DAI,USDC,38480457.45,136.71,MATIC,291.39463139190525,FARM,https://polybear.exchange,2021-07-12,https://polybear.exchange,MATIC,F
6923,DAI,USDC,38480458.47,11.16,MATIC,11.804647365768496,FARM,https://www.smellycat.finance,2021-07-12,https://www.smellycat.finance,MATIC,C
6924,DAI,USDC,38480464.13,584.99,MATIC,33046.30719112999,FARM,https://southpark.finance/,2021-07-12,https://southpark.finance/,MATIC,D
6925,DAI,USDC,38480464.68,496.40,MATIC,13745.533173355103,FARM,https://www.polycarrot.finance,2021-07-12,https://www.polycarrot.finance,MATIC,F
6926,DAI,USDC,5987643.98,6.81,MATIC,7.046555063543214,FARM,https://app.wault.finance/polygon,2021-07-12,https://app.wault.finance/polygon,MATIC,B
6927,DAI,USDC,38480466.35,52.32,MATIC,68.67867269187154,FARM,https://slowpoke.space,2021-07-12,https://slowpoke.space,MATIC,F
6928,DAI,USDC,38480466.35,49.14,MATIC,63.406293293773096,FARM,https://www.rocketfarming.finance,2021-07-12,https://www.rocketfarming.finance,MATIC,D
6929,DAI,USDC,38480430.46,0.00,MATIC,0.0,FARM,https://bali.worldswap.finance,2021-07-12,https://bali.worldswap.finance,MATIC,D
6930,DAI,USDC,38480438.76,43.75,MATIC,54.842457217087805,FARM,https://www.honestwork.farm/,2021-07-12,https://www.honestwork.farm/,MATIC,D
6931,DAI,USDC,458607.86,8.15,MATIC,8.490334750249474,FARM,https://app.firebird.finance,2021-07-12,https://app.firebird.finance,MATIC,C
6932,DAI,USDC,32739062.65,40.52,MATIC,49.92653966244396,FARM,https://legofarming-polygon.club,2021-07-12,https://legofarming-polygon.club,MATIC,F
6933,DAI,USDC,38473415.26,1951.52,MATIC,18052462365.46352,FARM,https://fairyfarming.world/,2021-07-12,https://fairyfarming.world/,MATIC,D
6934,DAI,USDC,38473426.21,289.94,MATIC,1695.6368477915419,FARM,https://polygrass.online,2021-07-12,https://polygrass.online,MATIC,D
6935,DAI,USDC,38473140.19,101.33,MATIC,175.08117614583338,FARM,https://farm.boneswap.finance,2021-07-12,,,
6936,DAI,USDC,38473140.15,0.00,MATIC,0.0,FARM,https://hanoi.worldswap.finance,2021-07-12,,,
6937,DAI,USDC,38473140.46,256.26,MATIC,1185.388506816253,FARM,https://bisonfinance.online,2021-07-12,,,
6938,DAI,USDC,38473140.64,111.27,MATIC,203.74167772732758,FARM,https://pantsuswap.com,2021-07-12,,,
6939,DAI,USDC,38473139.08,268.14,MATIC,1346.3074082134933,FARM,https://vampirefarming.club,2021-07-12,,,
6940,DAI,USDC,38473139.90,0,MATIC,0.0,FARM,https://www.chickenfarms.live,2021-07-12,,,
6941,DAI,USDC,32739174.88,0,MATIC,0.0,FARM,https://www.chickenfarms.live,2021-07-12,,,
6942,DAI,USDC,377083.32,268.43,FANTOM,1350.477094504945,FARM,https://ftm.borgswap.exchange,2021-07-12,https://ftm.borgswap.exchange,FANTOM,C
6943,DAI,USDC,377083.32,9.68,FANTOM,10.162588558138829,FARM,https://hyperjump.fi,2021-07-12,https://hyperjump.fi,FANTOM,C
6944,DAI,USDC,33802024.65,16.49,ETH,,FARM,https://dmm.exchange/,2021-07-12,https://dmm.exchange/,ETH,B
6945,DAI,USDT,2344119.82,3.61,BSC,3.675766653976398,FARM,https://autofarm.network,2021-07-12,https://autofarm.network,BSC,C
6946,DAI,USDT,239208.04,11.60,BSC,12.297517666423975,FARM,https://app.swamp.finance,2021-07-12,https://app.swamp.finance,BSC,C
6947,DAI,USDT,47738.99,1.19,BSC,1.1970890393109057,FARM,https://frankenstein.finance,2021-07-12,https://frankenstein.finance,BSC,F
6948,DAI,USDT,3714265.87,32.17,BSC,37.927543599385686,FARM,https://biswap.org,2021-07-12,https://biswap.org,BSC,D
6949,DAI,USDT,0.10,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
6950,DAI,USDT,4933.80,39.14,BSC,47.873988368616715,FARM,https://werewolf.farm,2021-07-12,https://werewolf.farm,BSC,C
6951,DAI,USDT,22113523.05,16.61,BSC,18.06465569332736,FARM,https://mdex.com,2021-07-12,https://mdex.com,BSC,C
6952,DAI,USDT,98942.13,6.69,AVAX,6.918199962831828,FARM,https://avax.olive.cash,2021-07-12,https://avax.olive.cash,AVAX,D
6953,DAI,USDT,219963.30,4.96,AVAX,5.084713090160142,FARM,https://www.lydia.finance,2021-07-12,https://www.lydia.finance,AVAX,D
6954,DAI,USDT,12176157.76,5.77,MATIC,5.939229785211331,FARM,https://quickswap.exchange/#/quick,2021-07-12,https://quickswap.exchange/#/quick,MATIC,B
6955,DAI,USDT,24657.68,16.27,MATIC,17.664097614153974,FARM,https://swap.cometh.io/#/stake,2021-07-12,https://swap.cometh.io/#/stake,MATIC,C
6956,DAI,USDT,31804014.78,41.41,MATIC,51.265332099356264,FARM,https://exchange.dfyn.network,2021-07-12,https://exchange.dfyn.network,MATIC,B
6957,DAI,USDT,12176170.54,0,MATIC,0.0,FARM,https://polylion.exchange,2021-07-12,https://polylion.exchange,MATIC,C
6958,DAI,USDT,12176180.79,11.56,MATIC,12.25262188275602,FARM,https://avengers.exchange,2021-07-12,https://avengers.exchange,MATIC,D
6959,DAI,USDT,12176204.71,104.37,MATIC,183.54782942716218,FARM,https://farm.boneswap.finance,2021-07-12,,,
6960,DAI,USDT,"60,991.32",103.26,ETH,,FARM,https://www.bamboodefi.com,2021-07-12,,,
6961,DAI,USDT,155.7500129,0.0063903599999999994,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6962,DAI,USDT,3642867.0447649,0.38716092,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6963,DAI,USE,105330.90,0,ETH,0.0,FARM,https://app.elena.finance,2021-07-12,https://app.elena.finance,ETH,D
6964,DAI,UST,52.52,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-07-12,https://gocerberus.finance,BSC,C
6965,DAI,VSD,21191.61,0,ETH,0.0,FARM,https://valueset.finance/,2021-07-12,,,
6966,DAI,WEREWOLF,1373.10,843.72,BSC,419195.7599421163,FARM,https://werewolf.farm,2021-07-12,https://werewolf.farm,BSC,C
6967,DAI,WMATIC,4260570.37,43.81,ETH,,FARM,https://dmm.exchange/,2021-07-12,https://dmm.exchange/,ETH,B
6968,DAI,XDL,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6969,DAI,XIO,1318.3034725,0.21306132,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6970,DAI,XUSD,4621.64,0.00,ETH,0.0,FARM,https://xusd.money/,2021-07-12,https://xusd.money/,ETH,C
6971,DAI,ZAI,22496.309341700002,2.5731474,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6972,DAI,ZAIv2,7873.8016984000005,1.61512176,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6973,DAI,ZOMBIE,89.92362630000001,0.19122708,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6974,DAI,bb_cDAI,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6975,DAI,cDAI,300.4477504,0.05288423999999999,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6976,DAI,plDai,0.0,0.0,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6977,DAI,renBTC,49.757633500000004,0.0041413199999999996,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6978,DAI,sLKM,6.36,0.00,BSC,0.0,FARM,https://lokum.finance,2021-07-12,https://lokum.finance,BSC,D
6979,DAI,sil,78007.0904858,0.37108752,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6980,DAI,tfTUSD,891.0578212,0.5111995200000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6981,DAI,xTRND,1947.2580324,1.5445491600000003,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6982,DAI,zLOT,87.75147799999999,0.32570447999999996,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6983,DAI 98%,ARMOR 2%,670963.27,22.03,ETH,24.636777884420667,FARM,https://armor.fi,2021-07-12,https://armor.fi,ETH,A
6984,DAI SLP,OHM,5148618.24,52.52,ETH,,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
6985,DAI SLP,bb_cDAI,185368.94,36.47,ETH,,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
6986,DAI-LINK,13 - kmWBTC,0.00,0,MATIC,0.0,FARM,https://gemstones.finance,2021-07-12,https://gemstones.finance,MATIC,C
6987,DAM,ETH,1187.6397084,0.8478337199999999,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6988,DANK,ETH,888.5004265,4.44174,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6989,DANK,ETH,0.669656,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6990,DAO,ETH,1028797.0822343,5.30974344,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6991,DAO,ETH,142487.1025391,3.22870536,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6992,DAO,USDC,0.0,0.0,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
6993,DAO,WETH SLP,307258.23,22.0,ETH,,FARM,https://app.sushi.com/farms,2021-07-12,https://app.sushi.com/farms,ETH,C
6994,DAO,yveCRV,0.0,0.0,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6995,DAOfi,ETH,844611.9294751,0.23998044000000002,ETH,,POOL,Uniswap,2021-07-12,Uniswap,ETH,A
6996,DARK,ETH,302.8891246,0.13744452000000001,ETH,,POOL,Sushi,2021-07-12,Sushi,ETH,A
