,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
12091,SUSHI,,459912.17,236.35,ETH,954.7413229459405,FARM,https://app.unslashed.finance/,2021-06-21,,,,,,,,
12092,SUSHI,,18554.79,0.00,ETH,0.0,FARM,https://floatprotocol.com/#/stake,2021-06-21,,,,,,,,
12093,SUSHI,,29946217.09,13.03,ETH,13.914359527607889,FARM,https://dao.universe.xyz/yield-farming,2021-06-21,,,,,,,,
12094,SUSHI,,19315.37,90.87,BSC,147.82947654807597,FARM,https://app.hyruleswap.com,2021-06-21,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
12095,SUSHI,,409.47,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
12096,SUSHI,AMIS,0.0212295586,0.0363618,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12097,SUSHI,AMPL,0.1446857727,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12098,SUSHI,AVAX,5165806.16,13.68,AVAX,14.656941940057532,FARM,https://app.pangolin.exchange/#/png,2021-06-21,,,,,,,,
12099,SUSHI,AVAX,40661.57,49.54,AVAX,64.06034156270799,FARM,https://avax.olive.cash,2021-06-21,,,,,,,,
12100,SUSHI,AVAX,213701.13,30.82,AVAX,36.079617832711605,FARM,https://www.lydia.finance,2021-06-21,x,,,some,Lydia,LYD,https://www.lydia.finance,https://rugdoc.io/project/lydia-avax/
12101,SUSHI,BACON,1.915113687,0.3826566,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12102,SUSHI,BAMBOO-V2,1270.78,547.37,AVAX,22784.908521855203,FARM,https://pandaswap.exchange,2021-06-21,x,,,low,Pandaswap,BAMBOO,https://pandaswap.exchange,https://rugdoc.io/project/panda-swap-defi/
12103,SUSHI,BAO,219714.71,1.66,ETH,1.6738161770888604,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12104,SUSHI,BAO,115.4792615736,2.17994964,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12105,SUSHI,BENTO,0.0070752459,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12106,SUSHI,BNB,1952214.03,61.23,BSC,84.37231836346433,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
12107,SUSHI,BNB,24712.70,71.02,BSC,103.29947615124469,FARM,https://app.hyruleswap.com,2021-06-21,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
12108,SUSHI,BNB,305284.13,4.87,BSC,4.990192117152792,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12109,SUSHI,BNB,303.24,107.89,BSC,193.67648378682634,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12110,SUSHI,BUSD,118696.19,29.89,BSC,34.8209858232299,FARM,https://autofarm.network,2021-06-21,,,,,,,,
12111,SUSHI,BUSD,2121086.16,62.07,BSC,85.92493528107539,FARM,https://mdex.com,2021-06-21,,,,,,,,
12112,SUSHI,DOGY,0.0327216647,0.051853439999999994,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12113,SUSHI,ELK,5364.12,100.78,AVAX,173.57653700638372,FARM,https://elk.finance,2021-06-21,,,,,,,,
12114,SUSHI,ELK,628.00,974.80,FANTOM,1506360.1069107233,FARM,https://app.elk.finance,2021-06-21,,,,,,,,
12115,SUSHI,ETH,824960.27,926.46,MATIC,940377.9664868718,FARM,https://gemstones.finance,2021-06-21,,,,,,,,
12116,SUSHI,ETH,2799.93,107.26,MATIC,191.8375405190678,FARM,https://polywolf.finance,2021-06-21,,,,some,PolyWolf,WOLF,https://polywolf.finance,https://rugdoc.io/project/polywolf/
12117,SUSHI,ETH,635561.03,3.72,ETH,3.789861281480822,FARM,https://pickle.finance/farms,2021-06-21,,,,,,,,
12118,SUSHI,ETH,1572631.61,1.78,ETH,1.7958922348600526,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12119,SUSHI,ETH,"275,565,617",20.89,ETH,23.224812261465555,FARM,SUSHI,2021-06-21,,,,,,,,
12120,SUSHI,ETH,9378346.30,24.90,BSC,28.26331402442852,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
12121,SUSHI,ETH,1877390.57,31.83,BSC,37.45979565324284,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
12122,SUSHI,ETH,15307.88,114.66,BSC,214.18217769526305,FARM,https://app.hyruleswap.com,2021-06-21,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
12123,SUSHI,ETH,588246.24,2.53,BSC,2.562186194377092,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12124,SUSHI,ETH,656.48,126.42,BSC,253.25349339007596,FARM,https://mouse.farm,2021-06-21,,,,,,,,
12125,SUSHI,ETH,992617.13,20.94,BSC,23.286404771089096,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
12126,SUSHI,ETH,55.10,593.75,BSC,36030.56932990912,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12127,SUSHI,ETH,21.85,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
12128,SUSHI,ETH,150062.7303430445,4.25556984,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12129,SUSHI,ETH,838.7825345063,24.485177880000002,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12130,SUSHI,ETH2POS,0.0,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12131,SUSHI,FTM,1404036.02,84.90,FANTOM,133.5005227433474,FARM,https://spookyswap.finance,2021-06-21,x,,,low,Spooky,boo,https://spookyswap.finance,https://rugdoc.io/project/spookyswap/
12132,SUSHI,FTM,1648638.15,43.62,FANTOM,54.64153312748448,FARM,https://app.spiritswap.finance,2021-06-21,x,,,some,Spirit,SPIRIT,https://app.spiritswap.finance,https://rugdoc.io/project/spiritswap/
12133,SUSHI,FTM,117687.75,88.83,FANTOM,142.8371391313994,FARM,https://hyperjump.fi,2021-06-21,x,,,low,Hyperjump,ORI,https://hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
12134,SUSHI,FTM,242678.89,78.99,FANTOM,120.1296524401028,FARM,https://www.liquiddriver.finance,2021-06-21,,,,,,,,
12135,SUSHI,FTM,1645509.37,14.45,FANTOM,15.542865439045862,FARM,https://strd.finance,2021-06-21,,,,,,,,
12136,SUSHI,FTM,1401374.06,18905828275787653120.00,FANTOM,,FARM,https://strd.finance,2021-06-21,,,,,,,,
12137,SUSHI,FTM,117466.81,17.82,FANTOM,19.50123425507735,FARM,https://strd.finance,2021-06-21,,,,,,,,
12138,SUSHI,FTM,156435.88,0,FANTOM,0.0,FARM,https://strd.finance,2021-06-21,,,,,,,,
12139,SUSHI,FTM,1645029.00,6.92,FANTOM,7.164348893925476,FARM,https://frankenstein.finance,2021-06-21,,,,high,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12140,SUSHI,FTM,1439769.84,19.89,FANTOM,21.99938603608644,FARM,https://frankenstein.finance,2021-06-21,,,,high,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12141,SUSHI,FTM,156390.14,90.71,FANTOM,147.43424874051087,FARM,https://waka.finance,2021-06-21,x,,,high,Waka,WAKA,https://waka.finance,https://rugdoc.io/project/waka-ftm/
12142,SUSHI,FTM,1439658.92,0,FANTOM,0.0,FARM,https://shadowswap.app,2021-06-21,,,,high,Shadow,Various,https://shadowswap.app,https://rugdoc.io/project/shadowswap-finance/
12143,SUSHI,FTM,242589.30,111.66,FANTOM,204.92496262322265,FARM,https://klingftm.borgswap.exchange,2021-06-21,,,,low,Borgswap,KLING,https://klingftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
12144,SUSHI,FTM,32460.88,284.78,FANTOM,1606.019391973773,FARM,https://www.operaswap.finance,2021-06-21,,,,some,Opera,OPERA,https://www.operaswap.finance,https://rugdoc.io/project/operaswap-finance/
12145,SUSHI,KAIJU,0.0,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12146,SUSHI,MANY,5433.38,248.62,BSC,1091.4675443995275,FARM,https://manyswap.io,2021-06-21,,,,,,,,
12147,SUSHI,MUST,6219.67,0.00,MATIC,0.0,FARM,https://swap.cometh.io/#/stake,2021-06-21,,,,,,,,
12148,SUSHI,NDR,0.0437288602,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12149,SUSHI,OOKS,0.0,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12150,SUSHI,PASTA,3632.74,2518.92,BSC,3789384671348.094,FARM,https://pastafinance.com,2021-06-21,x,,,low,Pasta,PASTA,https://pastafinance.com,https://rugdoc.io/project/pastafinance/
12151,SUSHI,PEFI,478385.95,204.39,AVAX,667.6768068250911,FARM,https://penguinfinance.org,2021-06-21,,,,,,,,
12152,SUSHI,PNG,92708.07,41.91,AVAX,52.02268614788528,FARM,https://app.pangolin.exchange/#/png,2021-06-21,,,,,,,,
12153,SUSHI,POT,17.6424126596,0.32190072,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12154,SUSHI,RDM,21.4718095695,0.08221824000000001,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12155,SUSHI,ROT,6.5152590658,1.1324904,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12156,SUSHI,RUNE,35.5110305432,6.9825174,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12157,SUSHI,SAKE,0.0017474853,0.0,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12158,SUSHI,SHROOM,0.3936953306,0.27832907999999995,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12159,SUSHI,SON,82.95,2722.87,FANTOM,25408204797722.336,FARM,https://ftm.borgswap.exchange,2021-06-21,x,,,low,Borg,SON,https://ftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
12160,SUSHI,SRM,48955.2448400862,6.27,SOL,,POOL,Raydium,2021-06-21,,,,,,,,
12161,SUSHI,SRM,0.0356606909,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12162,SUSHI,TOAST,0.0118500099,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12163,SUSHI,UNI,0.6023555505,0.01838244,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12164,SUSHI,USDC,3730.92,121.10,MATIC,235.01177671700592,FARM,https://polywolf.finance,2021-06-21,,,,some,PolyWolf,WOLF,https://polywolf.finance,https://rugdoc.io/project/polywolf/
12165,SUSHI,USDC,87708.2940644756,21.91,SOL,,POOL,Raydium,2021-06-21,,,,,,,,
12166,SUSHI,USDC,0.1352694449,0.07681116,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12167,SUSHI,USDT,69235.8618642704,21.7,SOL,,POOL,Raydium,2021-06-21,,,,,,,,
12168,SUSHI,USDT,12.2481428395,3.88949076,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12169,SUSHI,VXC,0.0,0.29047644,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12170,SUSHI,WMATIC,229709.79,110265.39,MATIC,3.808358333019029e+222,FARM,https://polygame.finance,2021-06-21,,,,,,,,
12171,SUSHI,YFI,0.0532294152,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12172,SUSHI,YUNO,0.6295646919,0.0,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12173,SUSHI,sUSD,0.0001135515,0.0,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12174,SUSHI,xSUSHI,183493.12,2.07,ETH,2.0915131745708138,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12175,SUSHI,xSUSHI,92.5216201311,0.65575608,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12176,SUSHI-LINK,kmUNI,0,,ETH,,FARM,SUSHI,2021-06-21,,,,,,,,
12177,SUSHI-LINK,kmUSDC,0,,ETH,,FARM,SUSHI,2021-06-21,,,,,,,,
12178,SWAG,ETH,6.1678646574,10.493222639999999,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12179,SWAMP,,3379885.85,219.95,BSC,796.1157286691914,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12180,SWAMP,,325525.42,0,BSC,0.0,FARM,https://squirrel.finance,2021-06-21,,,,,,,,
12181,SWAMP,,156.68,752.64,BSC,171860.91167688818,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
12182,SWAMP,,172.36,266.02,BSC,1316.1864953125705,FARM,https://www.elixir-swap.io,2021-06-21,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
12183,SWAMP,,9112.03,10.77,BSC,11.369588852751766,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12184,SWAMP,BBOO,4416.74,424.26,BSC,6690.65406038483,FARM,https://pandayield.com,2021-06-21,,,,,,,,
12185,SWAMP,BNB,136640.49,218.69,BSC,784.9621045296395,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
12186,SWAMP,BNB,682809.79,217.75,BSC,776.7314134969821,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12187,SWAMP,BNB,121340.40,12.25,BSC,13.029589009744956,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12188,SWAMP,BNB,10360.24,9.47,BSC,9.93155040506295,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12189,SWAMP,BTCB,129430.74,229.75,BSC,887.7894384468867,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12190,SWAMP,BTCB,1658.74,59.17,BSC,80.61922796613845,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12191,SWAMP,BUSD,637787.71,233.12,BSC,921.4283004539399,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12192,SWAMP,BUSD,4755.05,20.64,BSC,22.917309708536514,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12193,SWAMP,Cake,285709.39,260.20,BSC,1236.6737126461728,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12194,SWAMP,Cake,1533.33,64.01,BSC,89.5607531197097,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12195,SWAN,,39.88,665.74,MATIC,73219.71567095183,FARM,https://www.polyswan.finance,2021-06-21,,,,low,Polyswan,SWAN,https://www.polyswan.finance,https://rugdoc.io/project/polyswan/
12196,SWAN,USDC,3.06,34317.37,MATIC,1.1591223476910787e+107,FARM,https://www.polyswan.finance,2021-06-21,,,,low,Polyswan,SWAN,https://www.polyswan.finance,https://rugdoc.io/project/polyswan/
12197,SWAN,USDC,3.06,0.00,MATIC,0.0,FARM,https://polycuban.finance,2021-06-21,,,,,,,,
12198,SWAN,WMATIC,40.60,2252.66,MATIC,311285259421.2965,FARM,https://www.polyswan.finance,2021-06-21,,,,low,Polyswan,SWAN,https://www.polyswan.finance,https://rugdoc.io/project/polyswan/
12199,SWAP,ETH,3498520.59,4.71,ETH,4.822364132506873,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12200,SWAP,ETH,1818.2117840642,14.69006196,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12201,SWAP,QUICK,402641.39,48.64,MATIC,62.592388469214264,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
12202,SWFTC,,0.00,0,BSC,0.0,FARM,https://hyfi.pro,2021-06-21,,,,,,,,
12203,SWG,BNB,327827.29,237.46,BSC,966.4378311855778,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
12204,SWGb,BNB,103.95,0.00,BSC,0.0,FARM,https://julswap.com,2021-06-21,,,,,,,,
12205,SWINGBY,,0.00,0,BSC,0.0,FARM,https://mouse.farm,2021-06-21,,,,,,,,
12206,SWINGBY,BNB,4278877.95,90.97,BSC,148.07681356622373,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
12207,SWINGBY,BNB,1909120.03,5.57,BSC,5.727595905783578,FARM,https://autofarm.network,2021-06-21,,,,,,,,
12208,SWINGBY,BNB,87208.78,8.52,BSC,8.892400537744937,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12209,SWINGBY,BNB,7431.80,4.40,BSC,4.497958376438138,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
12210,SWIRL,,370977.23,86.24,BSC,136.64307056854744,FARM,https://swirl.cash/mining,2021-06-21,,,,,,,,
12211,SWIRL,BNB,568443.56,120.47,BSC,232.91475447675785,FARM,https://app.wault.finance,2021-06-21,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
12212,SWIRL,BNB,38889.78,19.12,BSC,21.064096052242153,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12213,SWIRL,BNB,27500.51,0.00,BSC,0.0,FARM,https://swirl.cash/mining,2021-06-21,,,,,,,,
12214,SWISS,ETH,229.1928176535,0.29593704,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12215,SWM,,867178.86,2.71,ETH,2.746951105487616,FARM,https://stake.myswarm.app,2021-06-21,,,,,,,,
12216,SWM,ETH,412152.85,23.83,ETH,26.899118663427558,FARM,https://stake.myswarm.app,2021-06-21,,,,,,,,
12217,SWRV,ETH,73099.50,6.12,ETH,6.310606130454399,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12218,SWRV,ETH,38.8374084826,19.6749582,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12219,SWTH,BNB,1119173.38,69.56,BSC,100.35848876463942,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
12220,SWTH,BNB,431559.00,8.22,BSC,8.566287532794226,FARM,https://autofarm.network,2021-06-21,,,,,,,,
12221,SWTH,BNB,51856.80,28.67,BSC,33.187464915434425,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12222,SX,DAI,519629.78,15.35,MATIC,16.587016620697746,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
12223,SX,ETH,1709234.74,26.13,MATIC,29.849579470014653,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
12224,SX,ETH,8.7100340612,1.0475092799999999,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12225,SX,QUICK,556.27,0,MATIC,0.0,FARM,https://quickswap.exchange/#/quick,2021-06-21,,,,,,,,
12226,SXP,,282341.37,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
12227,SXP,,23648.71,74.22,BSC,109.89693058484038,FARM,https://app.hyruleswap.com,2021-06-21,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
12228,SXP,,41986.22,79.76,BSC,121.82748684753423,FARM,https://cheesecakeswap.com,2021-06-21,,,,,,,,
12229,SXP,,1585.49,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
12230,SXP,ACS,523921.18,0.41,BSC,0.4108393376791586,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12231,SXP,BNB,12537704.31,31.04,BSC,36.379068513326416,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
12232,SXP,BNB,1561194.07,76.56,BSC,114.85607189393359,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
12233,SXP,BNB,2281476.64,4.66,BSC,4.769972774117215,FARM,https://autofarm.network,2021-06-21,,,,,,,,
12234,SXP,BNB,52684.56,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
12235,SXP,BNB,71110.57,20.91,BSC,23.249445582058836,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
12236,SXP,BNB,304122.77,2.35,BSC,2.3777526284870065,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12237,SXP,BNB,2326.62,161.08,BSC,398.91026862933074,FARM,https://pandayield.com,2021-06-21,,,,,,,,
12238,SXP,BNB,129786.23,149.46,BSC,344.39707416741163,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
12239,SXP,BNB,181975.70,76.16,BSC,114.0001512194821,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
12240,SXP,BNB,609681.43,156.22,BSC,375.3429704187629,FARM,https://biswap.org,2021-06-21,x,,,HIGH,Biswap,BSW,https://biswap.org,https://rugdoc.io/project/biswap/
12241,SXP,BNB,14.19,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
12242,SXP,BNB,1556410.07,84.60,BSC,132.8026887614039,FARM,https://mdex.com,2021-06-21,,,,,,,,
12243,SXP,BTC,629440.96,15.92,ETH,17.25317400853623,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12244,SXP,BTCB,208611.31,3.42,BSC,3.4789886456210617,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12245,SXP,BUSD,63613.03,39.19,BSC,47.94786456014546,FARM,https://kebabfinance.com,2021-06-21,,,,,,,,
12246,SXP,BUSD,324839.59,2.20,BSC,2.224310673627694,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12247,SXP,BUSD,3203.11,117.00,BSC,221.59692580264957,FARM,https://pandayield.com,2021-06-21,,,,,,,,
12248,SXP,BUSD,14126.46,0,BSC,0.0,FARM,https://money-pocket.dollaremon.fi,2021-06-21,,,,,,,,
12249,SXP,CCAKE,36133.46,185.36,BSC,535.2886354572796,FARM,https://cheesecakeswap.com,2021-06-21,,,,,,,,
12250,SXP,ETH,1943634.57,1.74,ETH,1.75518398308121,FARM,https://www.bao.finance,2021-06-21,,,,,,,,
12251,SXP,ETH,546997.59,18.67,ETH,20.52081216749986,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12252,SXP,ETH,977.450583612,14.941930679999999,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12253,SXP,USDT,347711.25,28.93,ETH,33.53392915818682,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
12254,SYLO,ETH,55.862053628,7.597508400000001,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12255,SYN,ETH,5.3782376796,2.95124988,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12256,SYNC,ETH,10.7532174821,442.53014556,ETH,,POOL,Sushi,2021-06-21,,,,,,,,
12257,SakeLock,,0.00,0,ETH,0.0,FARM,https://sakeswap.finance,2021-06-21,,,,,,,,
12258,Seal,HAKKA,0.8019088698,2.5458908399999998,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12259,Seal,YFI,0.0,0.1325988,ETH,,POOL,Uniswap,2021-06-21,,,,,,,,
12260,Shark,,2447.57,350.34,MATIC,3167.771602593666,FARM,https://www.polyshark.finance,2021-06-21,,,,low,Polyshark,SHARK,https://www.polyshark.finance,https://rugdoc.io/project/polysharkpolygon/
12261,Shark,USDC,2069.08,446.50,MATIC,8359.801459855735,FARM,https://www.polyshark.finance,2021-06-21,,,,low,Polyshark,SHARK,https://www.polyshark.finance,https://rugdoc.io/project/polysharkpolygon/
12262,Shark,WMATIC,916.27,977.29,MATIC,1543340.6157456052,FARM,https://www.polyshark.finance,2021-06-21,,,,low,Polyshark,SHARK,https://www.polyshark.finance,https://rugdoc.io/project/polysharkpolygon/
12263,Shark,WMATIC,1074.54,1333.32,MATIC,48672001.00677969,FARM,https://www.polyshark.finance,2021-06-21,,,,low,Polyshark,SHARK,https://www.polyshark.finance,https://rugdoc.io/project/polysharkpolygon/
12264,Shiba,CHAD,3055.40,829.28,FANTOM,363993.87335604354,FARM,CHAD,2021-06-21,,,,,,,,
12265,Shiba,ELK,1327.23,461.24,FANTOM,9685.633396475983,FARM,https://app.elk.finance,2021-06-21,,,,,,,,
12266,Shiba,FTM,49592.61,282.47,FANTOM,1567.3589900167976,FARM,https://waka.finance,2021-06-21,x,,,high,Waka,WAKA,https://waka.finance,https://rugdoc.io/project/waka-ftm/
12267,Shiba,FTM,1583.05,850.64,FANTOM,448533.733099619,FARM,CHAD,2021-06-21,,,,,,,,
12268,Shield,,32.00,1416.58,MATIC,108579220.57067947,FARM,https://avengers.exchange,2021-06-21,,,,low,Avengers,SHIELD,https://avengers.exchange,https://rugdoc.io/project/avengers-exchange/
12269,Shield,USDC,75.87,2776.55,MATIC,41857279331426.9,FARM,https://avengers.exchange,2021-06-21,,,,low,Avengers,SHIELD,https://avengers.exchange,https://rugdoc.io/project/avengers-exchange/
12270,Shield,USDT,5.44,8364.03,MATIC,5.081331561870758e+34,FARM,https://avengers.exchange,2021-06-21,,,,low,Avengers,SHIELD,https://avengers.exchange,https://rugdoc.io/project/avengers-exchange/
12271,Shield,WMATIC,6.98,37276.30,MATIC,3.570773813764429e+113,FARM,https://avengers.exchange,2021-06-21,,,,low,Avengers,SHIELD,https://avengers.exchange,https://rugdoc.io/project/avengers-exchange/
