,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
6035,DAI,,26898.45,25.50,BSC,29.03467311861858,FARM,https://thoreum.finance,2021-06-28,https://thoreum.finance,BSC,C
6036,DAI,,11719.48,54.00,BSC,71.5322211657891,FARM,https://app.seedmoneyfinance.com,2021-06-28,https://app.seedmoneyfinance.com,BSC,C
6037,DAI,,28049.75,10.34,BSC,10.891865608626139,FARM,https://app.seedmoneyfinance.com,2021-06-28,https://app.seedmoneyfinance.com,BSC,C
6038,DAI,,11057.77,10993.37,BSC,5.421815544341016e+43,FARM,https://whalefarm.finance,2021-06-28,https://whalefarm.finance,BSC,C
6039,DAI,,38854.27,137.33,BSC,293.81968444914685,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,BSC,C
6040,DAI,,6416.87,97.68,BSC,165.2480628966341,FARM,https://www.frozencake.finance,2021-06-28,https://www.frozencake.finance,BSC,C
6041,DAI,,5308.33,18.38,BSC,20.171984897880925,FARM,https://tomahawk.farm/,2021-06-28,https://tomahawk.farm/,BSC,D
6042,DAI,,7767.30,48.71,BSC,62.706091302756796,FARM,https://supermanion.com,2021-06-28,https://supermanion.com,BSC,D
6043,DAI,,6642.30,151.26,BSC,352.43523599944444,FARM,https://berlin.worldswap.finance,2021-06-28,https://berlin.worldswap.finance,BSC,D
6044,DAI,,7886.14,56.15,BSC,75.25441793419303,FARM,https://nu.parthenon.finance,2021-06-28,https://nu.parthenon.finance,BSC,D
6045,DAI,,4371.96,110.59,BSC,201.68945681855175,FARM,https://app.rasta.finance,2021-06-28,https://app.rasta.finance,BSC,D
6046,DAI,,23935.94,394.30,BSC,4949.40015580329,FARM,https://venus.cosmos.farm,2021-06-28,https://venus.cosmos.farm,BSC,D
6047,DAI,,17447.89,44.80,BSC,56.474878099038285,FARM,https://www.blueballs.finance,2021-06-28,https://www.blueballs.finance,BSC,D
6048,DAI,,8830.31,35.86,BSC,43.107220809181456,FARM,https://triton.farm/,2021-06-28,https://triton.farm/,BSC,C
6049,DAI,,10778.10,969.64,BSC,1432514.8844974237,FARM,https://seleniumswap.com,2021-06-28,https://seleniumswap.com,BSC,C
6050,DAI,,18352.11,10742.52,BSC,7.846387766495825e+42,FARM,https://magicbeans.finance/,2021-06-28,https://magicbeans.finance/,BSC,D
6051,DAI,,11433.99,0.00,ETH,0.0,FARM,https://debaseonomics.io/,2021-06-28,https://debaseonomics.io/,ETH,C
6052,DAI,,159130.12,0.00,ETH,0.0,FARM,https://www.stabilize.finance/app/,2021-06-28,https://www.stabilize.finance/app/,ETH,D
6053,DAI,,18528.58,0.00,ETH,0.0,FARM,https://app.thisistheway.finance/#/stake,2021-06-28,https://app.thisistheway.finance/#/stake,ETH,D
6054,DAI,,56443.37,0.00,ETH,0.0,FARM,https://app.cryptex.finance,2021-06-28,https://app.cryptex.finance,ETH,C
6055,DAI,,0.77,0.00,ETH,0.0,FARM,http://stake.kineko.io,2021-06-28,http://stake.kineko.io,ETH,D
6056,DAI,,114.37,213.66,FANTOM,741.7987548588857,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
6057,DAI,,156.35,42.17,FANTOM,52.41800350303561,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
6058,DAI,,64959.91,32486.13,FANTOM,8.149952497622232e+102,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,FANTOM,C
6059,DAI,,1031310637.0,2.64,ETH,,FARM,https://aave.com,2021-06-28,https://aave.com,ETH,A
6060,DAI,,1648387084.52,2.33,ETH,,FARM,https://aave.com,2021-06-28,https://aave.com,ETH,A
6061,DAI,,12032010.58,2.31,ETH,,FARM,https://aave.com,2021-06-28,https://aave.com,ETH,A
6062,DAI,2KEY,9033.4987805,1.51039296,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6063,DAI,88MPH,6797.210855900001,0.07637052,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
6064,DAI,ADAO,0.0831986,0.0,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
6065,DAI,AMPL,145.2230179,0.07113252,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6066,DAI,ARMOR,613157.82,85.61,ETH,135.16038498036056,FARM,https://armor.fi,2021-06-28,https://armor.fi,ETH,A
6067,DAI,ARMOR,207651.24,82.77,ETH,128.59071337047467,FARM,https://armor.fi,2021-06-28,https://armor.fi,ETH,A
6068,DAI,ARMOR,164582.83,103.33,ETH,180.62249322395618,FARM,https://armor.fi,2021-06-28,https://armor.fi,ETH,A
6069,DAI,ARMOR,115407.7942565,4.8272292,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
6070,DAI,ARMOR,343725.2375844,4.9772256,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6071,DAI,ARTH,9032.71,0.00,ETH,0.0,FARM,https://www.arthcoin.com,2021-06-28,https://www.arthcoin.com,ETH,C
6072,DAI,ARTH,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6073,DAI,AVAX,4386615.12,12.72,AVAX,13.561895941700786,FARM,https://app.pangolin.exchange/#/png,2021-06-28,https://app.pangolin.exchange/#/png,AVAX,B
6074,DAI,AVAX,77040.70,11.22,AVAX,11.871729711089895,FARM,https://avax.complus.exchange,2021-06-28,https://avax.complus.exchange,AVAX,D
6075,DAI,AVAX,204.45,0.00,AVAX,0.0,FARM,https://app.baguette.exchange,2021-06-28,https://app.baguette.exchange,AVAX,D
6076,DAI,BAC,1746428.22,0.00,ETH,0.0,FARM,https://basis.cash,2021-06-28,https://basis.cash,ETH,D
6077,DAI,BAC,510548.57,32.51,ETH,38.39687882191723,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
6078,DAI,BAC,13295108.9650457,5.907244919999999,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6079,DAI,BAG,4890.09,0.00,AVAX,0.0,FARM,https://app.baguette.exchange,2021-06-28,https://app.baguette.exchange,AVAX,D
6080,DAI,BAMBOO-V2,2837.75,154.42,AVAX,366.89895232237177,FARM,https://pandaswap.exchange,2021-06-28,https://pandaswap.exchange,AVAX,C
6081,DAI,BAO,86424.9831124,2.61253716,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
6082,DAI,BAS,1042.54,2022.93,ETH,35534743374.8365,FARM,https://basis.cash,2021-06-28,https://basis.cash,ETH,D
6083,DAI,BASv2,46516.12,53.84,ETH,71.25839324768994,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
6084,DAI,BAT,1.5e-06,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6085,DAI,BBOO,2393.07,406.55,BSC,5599.851645745215,FARM,https://pandayield.com,2021-06-28,https://pandayield.com,BSC,D
6086,DAI,BCC,3658.5418471,1.00047,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6087,DAI,BNB,154.92,196.97,BSC,613.0664022453202,FARM,https://yieldnyan.com,2021-06-28,https://yieldnyan.com,BSC,F
6088,DAI,BNB,8540.15,88.31,BSC,141.58070439605945,FARM,https://bsc.complus.exchange,2021-06-28,https://bsc.complus.exchange,BSC,F
6089,DAI,BNB,1585.77,122.70,BSC,240.39694701358178,FARM,https://pandayield.com,2021-06-28,https://pandayield.com,BSC,D
6090,DAI,BNB,2626.32,41.06,BSC,50.737424205408054,FARM,https://pizzafinance.app,2021-06-28,https://pizzafinance.app,BSC,D
6091,DAI,BNB,160186.96,100.21,BSC,172.02584391187838,FARM,https://farms.pandaswap.xyz,2021-06-28,https://farms.pandaswap.xyz,BSC,C
6092,DAI,BNT,12.6366847,0.0099036,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6093,DAI,BORGDAI,707.63,189.94,FANTOM,564.9056705886879,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
6094,DAI,BPF,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6095,DAI,BRSK,317.73,2417.60,MATIC,1466941284397.727,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
6096,DAI,BSG,8891.26,703.82,ETH,106450.27266614213,FARM,https://basis.gold,2021-06-28,https://basis.gold,ETH,D
6097,DAI,BSG,1221.92,0.00,ETH,0.0,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
6098,DAI,BSGS,8189.29,224.03,ETH,833.2031577682774,FARM,https://basis.gold,2021-06-28,https://basis.gold,ETH,D
6099,DAI,BSGS,3388.35,0.00,ETH,0.0,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
6100,DAI,BTC,336894.7895514,23.301233760000002,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6101,DAI,BUSD,48757339.11,7.58,BSC,7.873831389364949,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
6102,DAI,BUSD,8046209.31,10.77,BSC,11.369588852751766,FARM,https://apeswap.finance,2021-06-28,https://apeswap.finance,BSC,C
6103,DAI,BUSD,2691982.05,5.28,BSC,5.421475465520986,FARM,https://autofarm.network,2021-06-28,https://autofarm.network,BSC,C
6104,DAI,BUSD,524.41,97.55,BSC,164.90438298700215,FARM,https://donutdefi.com,2021-06-28,https://donutdefi.com,BSC,D
6105,DAI,BUSD,1075280.29,16.73,BSC,18.206353566728485,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
6106,DAI,BUSD,56760.56,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
6107,DAI,BUSD,126792.82,11.96,BSC,12.702386389390853,FARM,https://www.saltswap.finance/,2021-06-28,https://www.saltswap.finance/,BSC,D
6108,DAI,BUSD,5.66,13070.18,BSC,3.3005436897752796e+50,FARM,https://bobadefi.com,2021-06-28,https://bobadefi.com,BSC,D
6109,DAI,BUSD,27.78,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-28,http://slime.finance,BSC,D
6110,DAI,BUSD,15517999.88,7.43,BSC,7.712175153942025,FARM,https://app.wault.finance,2021-06-28,https://app.wault.finance,BSC,B
6111,DAI,BUSD,4554.93,74.46,BSC,110.40026183368337,FARM,https://toad.farm,2021-06-28,https://toad.farm,BSC,D
6112,DAI,BUSD,2.91,2898.42,BSC,129678661636462.81,FARM,https://www.coralfarm.finance/,2021-06-28,https://www.coralfarm.finance/,BSC,C
6113,DAI,BUSD,15.78,1066.93,BSC,3691265.281696148,FARM,https://www.coralfarm.finance/,2021-06-28,https://www.coralfarm.finance/,BSC,C
6114,DAI,BUSD,292.60,191.22,BSC,573.42639021841,FARM,https://fullsail.finance,2021-06-28,https://fullsail.finance,BSC,C
6115,DAI,BUSD,58.34,648.76,BSC,61955.7405294398,FARM,https://www.jiggly.finance,2021-06-28,https://www.jiggly.finance,BSC,C
6116,DAI,BUSD,768670.03,9.07,BSC,9.492813688813118,FARM,https://app.swamp.finance,2021-06-28,https://app.swamp.finance,BSC,C
6117,DAI,BUSD,27.78,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-28,http://shitz.lol,BSC,F
6118,DAI,BUSD,1521.90,98.56,BSC,167.58623323687476,FARM,https://bscrunner.com,2021-06-28,https://bscrunner.com,BSC,D
6119,DAI,BUSD,148.86,214.92,BSC,752.409832194621,FARM,https://mooncakeswap.finance,2021-06-28,https://mooncakeswap.finance,BSC,D
6120,DAI,BUSD,504.42,114.38,BSC,213.306441849462,FARM,https://app.comos.finance/,2021-06-28,https://app.comos.finance/,BSC,D
6121,DAI,BUSD,561861.71,29.90,BSC,34.83445756148493,FARM,https://cubdefi.com,2021-06-28,https://cubdefi.com,BSC,C
6122,DAI,BUSD,10661.35,20.45,BSC,22.68411967796404,FARM,https://muscle.finance,2021-06-28,https://muscle.finance,BSC,D
6123,DAI,BUSD,1667664.98,60.26,BSC,82.59549544643994,FARM,https://app.treedefi.com,2021-06-28,https://app.treedefi.com,BSC,D
6124,DAI,BUSD,4291.87,22.67,BSC,25.43652000446579,FARM,https://pandayield.com,2021-06-28,https://pandayield.com,BSC,D
6125,DAI,BUSD,626.05,608.71,BSC,41759.342862161604,FARM,https://snek.farm,2021-06-28,https://snek.farm,BSC,C
6126,DAI,BUSD,4470.42,61.96,BSC,85.72087680869276,FARM,https://mouse.farm,2021-06-28,https://mouse.farm,BSC,D
6127,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://llamaswap.finance,2021-06-28,https://llamaswap.finance,BSC,C
6128,DAI,BUSD,63.76,186.03,BSC,539.5376706563371,FARM,https://farm.borgswap.exchange,2021-06-28,https://farm.borgswap.exchange,BSC,C
6129,DAI,BUSD,492.52,179.36,BSC,498.47079039601044,FARM,https://goatswap.finance,2021-06-28,https://goatswap.finance,BSC,F
6130,DAI,BUSD,12353.32,74.13,BSC,109.70849110294903,FARM,https://bitblocks.finance,2021-06-28,https://bitblocks.finance,BSC,C
6131,DAI,BUSD,913.07,44.32,BSC,55.72650982750933,FARM,https://thefarmingden.com,2021-06-28,https://thefarmingden.com,BSC,C
6132,DAI,BUSD,154.20,295.89,BSC,1804.8172244835598,FARM,https://bourbondefi.com,2021-06-28,https://bourbondefi.com,BSC,C
6133,DAI,BUSD,13764.99,44.92,BSC,56.662529889587645,FARM,https://thelab.finance,2021-06-28,https://thelab.finance,BSC,C
6134,DAI,BUSD,26.52,1322.65,BSC,43910326.118287824,FARM,https://alpha.parthenon.finance,2021-06-28,https://alpha.parthenon.finance,BSC,D
6135,DAI,BUSD,142027.43,70.42,BSC,102.08567610794029,FARM,https://evodefi.com,2021-06-28,https://evodefi.com,BSC,C
6136,DAI,BUSD,1.97,1896.49,BSC,10703140150.903296,FARM,https://www.gengarfinance.com,2021-06-28,https://www.gengarfinance.com,BSC,D
6137,DAI,BUSD,2738.36,80.01,BSC,122.38153523020547,FARM,https://limeswap.io,2021-06-28,https://limeswap.io,BSC,C
6138,DAI,BUSD,15549.75,22.58,BSC,25.32374779488995,FARM,https://farms.pandaswap.xyz,2021-06-28,https://farms.pandaswap.xyz,BSC,C
6139,DAI,BUSD,2224218.87,16.55,BSC,17.99387029168693,FARM,https://pantherswap.com,2021-06-28,https://pantherswap.com,BSC,C
6140,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://caramelswap.finance,2021-06-28,https://caramelswap.finance,BSC,C
6141,DAI,BUSD,3316.75,87.33,BSC,139.23040361977394,FARM,https://plumcake.finance,2021-06-28,https://plumcake.finance,BSC,C
6142,DAI,BUSD,29508.93,15.51,BSC,16.77362620788445,FARM,https://jaguarswap.com,2021-06-28,https://jaguarswap.com,BSC,C
6143,DAI,BUSD,38354.67,19.17,BSC,21.12461148627769,FARM,https://zombie-farm.com,2021-06-28,https://zombie-farm.com,BSC,C
6144,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://blue.planetfinance.io,2021-06-28,https://blue.planetfinance.io,BSC,D
6145,DAI,BUSD,21447.83,2.05,BSC,2.071098065711796,FARM,https://www.pulsar.farm,2021-06-28,https://www.pulsar.farm,BSC,C
6146,DAI,BUSD,0.00,0.00,BSC,0.0,FARM,https://vanillacake.farm,2021-06-28,https://vanillacake.farm,BSC,D
6147,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://gatorswap.xyz,2021-06-28,https://gatorswap.xyz,BSC,C
6148,DAI,BUSD,4102.32,23.97,BSC,27.0767854320628,FARM,https://dumplingdefi.finance,2021-06-28,https://dumplingdefi.finance,BSC,C
6149,DAI,BUSD,1.96,6309.73,BSC,1.8884820875734812e+27,FARM,https://www.grizzlyswap.com,2021-06-28,https://www.grizzlyswap.com,BSC,C
6150,DAI,BUSD,1173.31,289.84,BSC,1693.856243295616,FARM,https://dinopark.finance,2021-06-28,https://dinopark.finance,BSC,D
6151,DAI,BUSD,719947.35,14.57,BSC,15.681544938784487,FARM,https://ten.finance,2021-06-28,https://ten.finance,BSC,C
6152,DAI,BUSD,1858.08,26.51,BSC,30.3435896686268,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,BSC,F
6153,DAI,BUSD,205.58,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-28,https://gocerberus.finance,BSC,C
6154,DAI,BUSD,16894.64,19.95,BSC,22.07256768087751,FARM,https://oni.exchange,2021-06-28,https://oni.exchange,BSC,C
6155,DAI,BUSD,273.92,511.38,BSC,15950.224049778328,FARM,https://kesef.finance,2021-06-28,https://kesef.finance,BSC,C
6156,DAI,BUSD,62506.58,78.00,BSC,117.96575139961072,FARM,https://lazymint.finance,2021-06-28,https://lazymint.finance,BSC,C
6157,DAI,BUSD,19824.50,6.93,BSC,7.175063831653672,FARM,https://werewolf.farm,2021-06-28,https://werewolf.farm,BSC,C
6158,DAI,BUSD,2249.67,38.81,BSC,47.38732729962489,FARM,https://antswap.fi,2021-06-28,https://antswap.fi,BSC,C
6159,DAI,BUSD,172341.58,182.19,BSC,515.5635855080249,FARM,https://lavacake.finance,2021-06-28,https://lavacake.finance,BSC,C
6160,DAI,BUSD,787712.87,13.24,BSC,14.153744803299674,FARM,https://farmhero.io,2021-06-28,https://farmhero.io,BSC,D
6161,DAI,BUSD,0.00,0,BSC,0.0,FARM,https://marmelade.finance,2021-06-28,https://marmelade.finance,BSC,C
6162,DAI,BUSD,21.31,1057.82,BSC,3378538.9859358286,FARM,https://pearldefi.com,2021-06-28,https://pearldefi.com,BSC,C
6163,DAI,BUSD,4456.89,11.10,BSC,11.737605135313988,FARM,https://antdefi.io,2021-06-28,https://antdefi.io,BSC,C
6164,DAI,BUSD,62.27,589.37,BSC,34506.3729118769,FARM,https://www.andromedadefi.com,2021-06-28,https://www.andromedadefi.com,BSC,C
6165,DAI,BUSD,772.35,9.10,BSC,9.52565828420957,FARM,https://thunderbird.finance/,2021-06-28,https://thunderbird.finance/,BSC,C
6166,DAI,BUSD,20287.55,30.30,BSC,35.374429324106615,FARM,https://www.venomswap.net,2021-06-28,https://www.venomswap.net,BSC,F
6167,DAI,BUSD,167.16,377.21,BSC,4163.782776058456,FARM,https://app.elephantswap.finance,2021-06-28,https://app.elephantswap.finance,BSC,C
6168,DAI,BUSD,105.83,196.16,BSC,607.344582829019,FARM,https://www.blacksheepdefi.com,2021-06-28,https://www.blacksheepdefi.com,BSC,F
6169,DAI,BUSD,9111.82,14.06,BSC,15.093301060409647,FARM,https://mu.parthenon.finance,2021-06-28,https://mu.parthenon.finance,BSC,D
6170,DAI,BUSD,2495.26,80.12,BSC,122.62575350660119,FARM,https://qiswap.finance,2021-06-28,https://qiswap.finance,BSC,C
6171,DAI,BUSD,17140.15,0,BSC,0.0,FARM,https://money-pocket.dollaremon.fi,2021-06-28,https://money-pocket.dollaremon.fi,BSC,F
6172,DAI,BUSD,398.56,0.00,BSC,0.0,FARM,https://brussels.worldswap.finance,2021-06-28,https://brussels.worldswap.finance,BSC,D
6173,DAI,BUSD,2121.66,0.00,BSC,0.0,FARM,https://cottonfarm.app,2021-06-28,https://cottonfarm.app,BSC,C
6174,DAI,BUSD,10.87,1234.04,BSC,18653427.683511928,FARM,https://krustykrab.finance,2021-06-28,https://krustykrab.finance,BSC,D
6175,DAI,BUSD,0.19,103983.69,BSC,4.431596248001686e+215,FARM,https://aliendefi.com,2021-06-28,https://aliendefi.com,BSC,D
6176,DAI,BUSD,21541.50,12.49,BSC,13.301093684654685,FARM,https://zeusfarmsdefi.com,2021-06-28,https://zeusfarmsdefi.com,BSC,D
6177,DAI,BUSD,57.74,1607.66,BSC,680122664.5014578,FARM,https://www.meatchfinance.com/,2021-06-28,https://www.meatchfinance.com/,BSC,D
6178,DAI,BUSD,29333.01,47.15,BSC,60.190849002157584,FARM,https://www.carnageswap.net,2021-06-28,https://www.carnageswap.net,BSC,D
6179,DAI,BUSD,199.92,85.85,BSC,135.7241220317725,FARM,https://www.faxe.farmwiki.xyz,2021-06-28,https://www.faxe.farmwiki.xyz,BSC,D
6180,DAI,BUSD,8.39,480.80,BSC,11770.108412844887,FARM,https://www.halvar.farmwiki.xyz,2021-06-28,https://www.halvar.farmwiki.xyz,BSC,D
6181,DAI,BUSD,5048.05,167.16,BSC,430.04085985012466,FARM,https://app.seedmoneyfinance.com,2021-06-28,https://app.seedmoneyfinance.com,BSC,C
6182,DAI,BUSD,51381.75,22.57,BSC,25.311223792326842,FARM,https://app.seedmoneyfinance.com,2021-06-28,https://app.seedmoneyfinance.com,BSC,C
6183,DAI,BUSD,11517.27,36.28,BSC,43.70893923193029,FARM,https://www.frozencake.finance,2021-06-28,https://www.frozencake.finance,BSC,C
6184,DAI,BUSD,19991.37,9.76,BSC,10.250730408731613,FARM,https://tomahawk.farm/,2021-06-28,https://tomahawk.farm/,BSC,D
6185,DAI,BUSD,5994.03,126.25,BSC,252.6555405089231,FARM,https://supermanion.com,2021-06-28,https://supermanion.com,BSC,D
6186,DAI,BUSD,9851.46,203.98,BSC,664.5532133591286,FARM,https://berlin.worldswap.finance,2021-06-28,https://berlin.worldswap.finance,BSC,D
6187,DAI,BUSD,970.52,8862165.78,BSC,,FARM,https://fusionfinance.farm/,2021-06-28,https://fusionfinance.farm/,BSC,C
6188,DAI,BUSD,2107.16,210.13,BSC,712.7672010263981,FARM,https://nu.parthenon.finance,2021-06-28,https://nu.parthenon.finance,BSC,D
6189,DAI,BUSD,1322.77,121.84,BSC,237.49177528063967,FARM,https://app.rasta.finance,2021-06-28,https://app.rasta.finance,BSC,D
6190,DAI,BUSD,12929.05,72.55,BSC,106.42767569135798,FARM,https://www.blueballs.finance,2021-06-28,https://www.blueballs.finance,BSC,D
6191,DAI,BUSD,41628.45,627.63,BSC,50318.79717078425,FARM,https://seleniumswap.com,2021-06-28,https://seleniumswap.com,BSC,C
6192,DAI,BUSD,36167.57,14535.89,BSC,1.373195310825738e+55,FARM,https://magicbeans.finance/,2021-06-28,https://magicbeans.finance/,BSC,D
6193,DAI,CERBERUS,0.17,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-28,https://gocerberus.finance,BSC,C
6194,DAI,COMP,437.5333256,0.19981392000000003,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6195,DAI,CORE,493.21604959999996,0.013400760000000001,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6196,DAI,CURA,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6197,DAI,CVC,40.3574769,0.007469760000000001,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6198,DAI,DEBASE,46204.75,0.00,ETH,0.0,FARM,https://debaseonomics.io/,2021-06-28,https://debaseonomics.io/,ETH,C
6199,DAI,DEC,43650.196873,1.05137436,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6200,DAI,DONUT,9.3982799,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6201,DAI,ELK,46570.33,142.77,MATIC,315.75045677335504,FARM,https://app.elk.finance,2021-06-28,https://app.elk.finance,MATIC,D
6202,DAI,ELK,21178.95,134.95,AVAX,284.59144603904355,FARM,https://elk.finance,2021-06-28,https://elk.finance,AVAX,D
6203,DAI,ELK,13956.52,162.35,FANTOM,405.2585292742162,FARM,https://app.elk.finance,2021-06-28,https://app.elk.finance,FANTOM,D
6204,DAI,ETH,0.00,0,ETH,0.0,FARM,https://pegs.cash,2021-06-28,https://pegs.cash,ETH,D
6205,DAI,ETH,2000125.43,15.60,ETH,16.878724969469715,FARM,https://pickle.finance/farms,2021-06-28,https://pickle.finance/farms,ETH,D
6206,DAI,ETH,98447.09,30.37,ETH,35.46914585304444,FARM,https://sakeswap.finance,2021-06-28,https://sakeswap.finance,ETH,C
6207,DAI,ETH,247340.49,18.99,ETH,20.90689699540875,FARM,https://swipe.org/farm,2021-06-28,https://swipe.org/farm,ETH,B
6208,DAI,ETH,16959359.84,0.66,ETH,0.6621767929513966,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
6209,DAI,ETH,226055181.0,13.93,ETH,14.94383425275645,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
6210,DAI,ETH,17615546.07,11.43,MATIC,12.106834169990123,FARM,https://app.wault.finance/polygon,2021-06-28,https://app.wault.finance/polygon,MATIC,B
6211,DAI,ETH,255722.56,0.00,ETH,0.0,FARM,https://1inch.exchange/#/dao/farming,2021-06-28,https://1inch.exchange/#/dao/farming,ETH,B
6212,DAI,ETH,17462.3498357,0.5117958,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6213,DAI,ETH,38656666.429236695,20.47210176,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
6214,DAI,ETH,106479827.4171602,16.66379628,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
